ElevatingDevicesNumber,Latest_INSPECTION_Date,outcome_class,prior_pass_count,prior_followup_count,prior_fail_count,days_since_last_inspection,rolling_pass_rate,prior_order_count,prior_mean_riskscore,alteration_count,device_type_Freight Elevator,device_type_LULA Elevator,device_type_Observation Elevator,device_type_Other,device_type_Passenger Elevator,device_type_nan,prior_outcome_Fail,prior_outcome_Follow Up,prior_outcome_Other,prior_outcome_Pass,prior_outcome_nan
35477,2016-01-22,Follow Up,1,1,0,403.0,0.5,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
20795,2016-01-22,Follow Up,0,2,0,1176.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64499138,2016-01-22,Pass,0,5,1,60.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
79188,2016-01-22,Follow Up,2,2,0,37.0,0.5,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
21104,2016-01-22,Pass,0,5,0,2.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64499138,2016-01-22,Pass,0,5,1,60.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
21103,2016-01-22,Pass,0,5,0,2.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
5587,2016-01-22,Follow Up,0,3,0,645.0,0.0,0,15.0,1,True,False,False,False,False,False,False,True,False,False,False
87920,2016-01-22,Other,1,2,1,269.0,0.25,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
64499137,2016-01-22,Pass,1,4,1,60.0,0.16666666666666666,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
86669,2016-01-22,Follow Up,0,1,0,1507.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
87921,2016-01-22,Other,2,3,0,269.0,0.4,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
39347,2016-01-22,Pass,0,3,0,1002.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
70828,2016-01-22,Follow Up,1,1,0,1052.0,0.5,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
33267,2016-01-22,Follow Up,1,0,0,1187.0,1.0,1,15.0,1,False,False,False,False,True,False,False,False,False,True,False
71566,2016-01-22,Follow Up,1,4,1,37.0,0.16666666666666666,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
19443,2016-01-22,Follow Up,1,0,0,1208.0,1.0,2,15.0,1,False,False,False,False,True,False,False,False,False,True,False
36968,2016-01-22,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
17859,2016-01-22,Follow Up,1,0,0,1792.0,1.0,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
64691808,2016-01-22,Pass,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
17860,2016-01-22,Follow Up,1,0,0,1792.0,1.0,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
61121,2016-01-22,Pass,1,3,0,56.0,0.25,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
7179,2016-01-22,Pass,0,1,0,1023.0,0.0,0,15.0,0,True,False,False,False,False,False,False,True,False,False,False
20512,2016-01-22,Fail,0,3,1,11.0,0.0,24,14.048613460166665,0,False,False,False,False,True,False,False,True,False,False,False
13360,2016-01-22,Follow Up,1,1,0,332.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
32826,2016-01-22,Follow Up,1,1,0,1373.0,0.5,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
14785,2016-01-22,Follow Up,1,2,0,1078.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
6832,2016-01-22,Pass,0,0,0,,0.0,0,15.0,1,True,False,False,False,False,False,False,False,False,False,True
6495,2016-01-22,Follow Up,2,0,0,415.0,1.0,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
68289,2016-01-22,Follow Up,0,1,0,1022.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
68288,2016-01-22,Fail,0,2,0,1.0,0.0,1,0.0,3,False,False,False,False,True,False,False,True,False,False,False
5345,2016-01-22,Pass,2,0,0,415.0,1.0,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
86895,2016-01-22,Pass,1,1,0,1072.0,0.5,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
64542084,2016-01-22,Pass,1,1,1,39.0,0.3333333333333333,0,15.0,0,False,True,False,False,False,False,True,False,False,False,False
6495,2016-01-22,Follow Up,2,0,0,415.0,1.0,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
64578057,2016-01-22,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
61122,2016-01-22,Pass,0,5,0,49.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64692121,2016-01-22,Pass,0,0,1,43.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
39482,2016-01-22,Follow Up,1,0,0,1572.0,1.0,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
64692118,2016-01-22,Pass,0,2,1,43.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
38902,2016-01-22,Follow Up,1,3,0,74.0,0.25,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
76596,2016-01-22,Pass,0,2,0,52.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
30384,2016-01-22,Follow Up,1,0,0,441.0,1.0,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
38901,2016-01-22,Follow Up,1,3,1,74.0,0.2,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64923,2016-01-22,Follow Up,0,4,0,51.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
78760,2016-01-22,Pass,1,2,0,1198.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
64922,2016-01-22,Follow Up,0,5,0,51.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64922,2016-01-22,Pass,0,5,0,51.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
76595,2016-01-22,Pass,0,2,0,52.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
39061,2016-01-22,Follow Up,3,1,0,1190.0,0.75,3,18.0,2,False,False,False,False,True,False,False,False,False,True,False
87421,2016-01-22,Pass,1,4,0,44.0,0.2,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
31738,2016-01-22,Pass,2,1,0,10.0,0.6666666666666666,5,9.0,1,True,False,False,False,False,False,False,False,False,True,False
13144,2016-01-22,Pass,0,1,0,65.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
73552,2016-01-22,Follow Up,2,1,0,710.0,0.6666666666666666,1,15.0,0,False,False,False,False,True,False,False,False,False,True,False
71567,2016-01-22,Follow Up,1,5,0,37.0,0.16666666666666666,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
12752,2016-01-22,Follow Up,0,0,0,,0.0,0,15.0,1,True,False,False,False,False,False,False,False,False,False,True
64499139,2016-01-22,Pass,0,6,0,60.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
36799,2016-01-22,Follow Up,2,2,0,93.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64678291,2016-01-22,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
21964,2016-01-22,Pass,1,3,0,56.0,0.16666666666666666,0,15.0,1,False,False,False,False,True,False,False,False,True,False,False
86470,2016-01-22,Follow Up,2,2,0,85.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
86471,2016-01-22,Follow Up,2,2,0,85.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
82020,2016-01-22,Pass,0,3,0,288.0,0.0,5,9.1823295702,0,False,False,False,False,True,False,False,True,False,False,False
64472449,2016-01-22,Pass,1,1,1,17.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
23879,2016-01-22,Pass,0,1,0,50.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
27708,2016-01-22,Follow Up,1,6,1,1.0,0.125,0,15.0,2,False,False,False,False,True,False,True,False,False,False,False
23713,2016-01-22,Follow Up,0,2,0,802.0,0.0,3,15.0,0,False,False,False,False,False,True,False,True,False,False,False
13145,2016-01-22,Pass,1,5,1,77.0,0.14285714285714285,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
21965,2016-01-22,Pass,0,7,1,56.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
81610,2016-01-22,Pass,0,2,0,1543.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
69244,2016-01-22,Pass,3,3,1,39.0,0.42857142857142855,0,15.0,1,True,False,False,False,False,False,False,True,False,False,False
22870,2016-01-22,Follow Up,3,2,0,837.0,0.6,5,22.2,4,False,False,False,False,True,False,False,False,False,True,False
69193,2016-01-22,Follow Up,1,3,0,274.0,0.25,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
69192,2016-01-22,Follow Up,1,3,0,274.0,0.25,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
9046,2016-01-22,Pass,1,2,0,107.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
74079,2016-01-22,Follow Up,1,2,0,766.0,0.3333333333333333,4,15.5,0,False,False,False,False,True,False,False,False,False,True,False
19811,2016-01-22,Pass,1,0,0,113.0,1.0,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
68030,2016-01-22,Pass,2,2,0,1193.0,0.5,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
64551929,2016-01-22,Pass,1,1,0,1043.0,0.5,0,15.0,0,False,True,False,False,False,False,False,False,False,True,False
23880,2016-01-22,Pass,0,1,0,50.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
9046,2016-01-22,Follow Up,1,2,0,107.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
33745,2016-01-22,Fail,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
27335,2016-01-22,Pass,0,1,0,833.0,0.0,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
39104,2016-01-22,Follow Up,2,1,1,385.0,0.5,9,11.878953953666667,2,False,False,False,False,True,False,True,False,False,False,False
27336,2016-01-22,Follow Up,1,0,0,833.0,1.0,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
79802,2016-01-22,Pass,0,2,0,309.0,0.0,0,15.0,0,False,True,False,False,False,False,False,True,False,False,False
68297,2016-01-22,Pass,1,1,0,344.0,0.5,2,8.322887911,0,False,False,False,False,True,False,False,True,False,False,False
23878,2016-01-22,Pass,0,1,0,50.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64505558,2016-01-22,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
27336,2016-01-22,Pass,1,0,0,833.0,1.0,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
39105,2016-01-28,Follow Up,2,2,1,248.0,0.4,30,15.0,2,False,False,False,False,True,False,False,True,False,False,False
64692362,2016-01-22,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
23199,2016-01-22,Follow Up,1,1,0,270.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
68298,2016-01-22,Pass,1,1,0,344.0,0.5,2,8.322887911,0,False,False,False,False,True,False,False,True,False,False,False
65792,2016-01-22,Follow Up,1,3,1,270.0,0.2,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64505557,2016-01-22,Follow Up,1,0,0,1572.0,1.0,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
85674,2011-01-23,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
68567,2011-01-23,Pass,1,0,0,5.0,1.0,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
28920,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
65793,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
63923,2012-01-23,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
62177,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
28922,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
84250,2012-01-23,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
85992,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
78897,2012-01-23,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
12321,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
86259,2012-01-23,Pass,0,4,0,88.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64513893,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
76206,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
27876,2012-01-23,Pass,0,1,0,104.0,0.0,2,29.0,1,False,False,False,False,True,False,False,True,False,False,False
64928,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
10462,2012-01-23,Fail,0,0,0,,0.0,0,15.0,0,True,False,False,False,False,False,False,False,False,False,True
76207,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
85465,2012-01-23,Pass,0,1,0,6.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
18373,2012-01-23,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
61530,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
76208,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
64500297,2012-01-23,Follow Up,1,2,1,6.0,0.25,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
62176,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
68246,2012-01-23,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
86920,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
33191,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
71337,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
38050,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
65597,2012-01-23,Pass,0,2,0,5.0,0.0,1,23.0,2,False,False,False,False,True,False,False,True,False,False,False
66229,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
79274,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
68247,2012-01-23,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
79872,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
27413,2012-01-23,Pass,0,1,0,62.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
62174,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
86260,2012-01-23,Pass,0,4,0,88.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64500536,2012-01-23,Pass,0,3,1,34.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
69597,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
76208,2012-01-23,Pass,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
28924,2012-01-23,Fail,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
62257,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
62257,2012-01-23,Fail,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
63924,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
87440,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
20590,2012-01-23,Pass,1,0,0,364.0,1.0,0,15.0,1,True,False,False,False,False,False,False,False,False,True,False
85285,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
28923,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
61219,2012-01-23,Fail,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
28921,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
14934,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
61529,2012-01-23,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
63112,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
68210,2012-01-23,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
74902,2012-01-23,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
80519,2012-01-23,Pass,0,1,0,95.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
83495,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
80996,2012-01-23,Fail,0,1,0,95.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
35248,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
83767,2012-01-23,Pass,0,1,1,5.0,0.0,4,15.0,0,False,False,False,False,True,False,True,False,False,False,False
38948,2012-01-23,Pass,0,0,1,52.0,0.0,0,15.0,1,False,False,False,False,True,False,True,False,False,False,False
64500415,2012-01-23,Fail,0,0,1,34.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
80493,2012-01-23,Pass,0,1,0,95.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
70696,2012-01-23,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
38633,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64883,2012-01-23,Follow Up,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
